adapted_f1,adapted_fpr,adapted_recall,alpha,beta,changed_outputs,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,lr,margin,max_bias,method,method_family,quantile,query_rows,recipe,safe,selected,selection_source,shot,steps,support_based,zero_f1
0.9198144466534128,0.0,0.8515337423312883,,,True,stage2,-0.0009535957213387958,0.0,-0.0016359918200409274,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9207680423747516
0.9193370165745856,0.0,0.8507157464212679,,,True,stage2,-0.0014310258001660747,0.0,-0.0024539877300613355,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9207680423747516
0.9205298013245032,0.0,0.852760736196319,,,True,stage2,-0.00023824105024838893,0.0,-0.0004089979550102596,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9207680423747516
0.9198144466534128,0.0,0.8515337423312883,,,True,stage2,-0.0009535957213387958,0.0,-0.0016359918200409274,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9207680423747516
0.9142984014209591,0.0,0.8421267893660531,,,True,stage2,-0.006469640953792544,0.0,-0.011042944785276121,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9207680423747516
0.9230479064503961,0.0,0.8570928196147111,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9230479064503961
0.9230479064503961,0.0,0.8570928196147111,,,False,stage2,0.0,0.0,0.0,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9230479064503961
0.9224381958860163,0.0,0.8560420315236428,,,True,stage2,-0.0006097105643798617,0.0,-0.0010507880910682887,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9230479064503961
0.9230479064503961,0.0,0.8570928196147111,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9230479064503961
0.9230479064503961,0.0,0.8570928196147111,,,False,stage2,0.0,0.0,0.0,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9230479064503961
0.9222348055870141,0.0,0.85569176882662,,,True,stage2,-0.0008131008633820436,0.0,-0.0014010507880910517,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9230479064503961
0.9230479064503961,0.0,0.8570928196147111,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9230479064503961
0.9222348055870141,0.0,0.85569176882662,,,True,stage2,-0.0008131008633820436,0.0,-0.0014010507880910517,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9230479064503961
0.9208089208089207,0.0,0.8532399299474606,,,True,stage2,-0.0022389856414753995,0.0,-0.003852889667250503,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9230479064503961
0.9224381958860163,0.0,0.8560420315236428,,,True,stage2,-0.0006097105643798617,0.0,-0.0010507880910682887,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9230479064503961
0.922031338493487,0.0,0.8553415061295973,,,True,stage2,-0.0010165679569091868,0.0,-0.0017513134851138146,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9230479064503961
0.9156855298139004,0.0,0.8444833625218914,,,True,stage2,-0.007362376636495749,0.0,-0.012609457092819687,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5570,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9230479064503961
0.9256198347107438,0.0,0.8615384615384616,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9256198347107438
0.9256198347107438,0.0,0.8615384615384616,,,False,stage2,0.0,0.0,0.0,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9256198347107438
0.9253921153030946,0.0,0.8611439842209073,,,True,stage2,-0.00022771940764920728,0.0,-0.00039447731755426485,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9256198347107438
0.9256198347107438,0.0,0.8615384615384616,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9256198347107438
0.9256198347107438,0.0,0.8615384615384616,,,False,stage2,0.0,0.0,0.0,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9256198347107438
0.9247083775185577,0.0,0.8599605522682445,,,True,stage2,-0.0009114571921861048,0.0,-0.0015779092702170594,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9256198347107438
0.9256198347107438,0.0,0.8615384615384616,,,False,stage2,0.0,0.0,0.0,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9256198347107438
0.9247083775185577,0.0,0.8599605522682445,,,True,stage2,-0.0009114571921861048,0.0,-0.0015779092702170594,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9256198347107438
0.9242520687460216,0.0,0.8591715976331361,,,True,stage2,-0.0013677659647222118,0.0,-0.002366863905325478,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9256198347107438
0.9253921153030946,0.0,0.8611439842209073,,,True,stage2,-0.00022771940764920728,0.0,-0.00039447731755426485,D037,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9256198347107438
0.9247083775185577,0.0,0.8599605522682445,,,True,stage2,-0.0009114571921861048,0.0,-0.0015779092702170594,D037,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9256198347107438
0.9194373401534527,0.0,0.850887573964497,,,True,stage2,-0.0061824945572911405,0.0,-0.010650887573964596,D037,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5225,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9256198347107438
0.9323583180987203,0.0,0.8732876712328768,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9323583180987203
0.9323583180987203,0.0,0.8732876712328768,,,False,stage2,0.0,0.0,0.0,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9323583180987203
0.9321631011153776,0.0,0.8729452054794521,,,True,stage2,-0.00019521698334268311,0.0,-0.00034246575342467,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9323583180987203
0.9323583180987203,0.0,0.8732876712328768,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9323583180987203
0.9323583180987203,0.0,0.8732876712328768,,,False,stage2,0.0,0.0,0.0,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9323583180987203
0.9315770215879985,0.0,0.8719178082191781,,,True,stage2,-0.0007812965107217851,0.0,-0.00136986301369868,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9323583180987203
0.9323583180987203,0.0,0.8732876712328768,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9323583180987203
0.9317724528992135,0.0,0.8722602739726028,,,True,stage2,-0.0005858651995067632,0.0,-0.00102739726027401,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9323583180987203
0.9309902983708586,0.0,0.8708904109589041,,,True,stage2,-0.0013680197278617134,0.0,-0.00239726027397269,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5770,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9323583180987203
0.9357347523536635,0.0,0.8792307692307693,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9357347523536635
0.9357347523536635,0.0,0.8792307692307693,,,False,stage2,0.0,0.0,0.0,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9357347523536635
0.9355168884339816,0.0,0.8788461538461538,,,True,stage2,-0.00021786391968192653,0.0,-0.00038461538461542766,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9357347523536635
0.9357347523536635,0.0,0.8792307692307693,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9357347523536635
0.9357347523536635,0.0,0.8792307692307693,,,False,stage2,0.0,0.0,0.0,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9357347523536635
0.935080892893713,0.0,0.8780769230769231,,,True,stage2,-0.0006538594599505565,0.0,-0.001153846153846172,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9357347523536635
0.9357347523536635,0.0,0.8792307692307693,,,False,stage2,0.0,0.0,0.0,D001,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9357347523536635
0.9355168884339816,0.0,0.8788461538461538,,,True,stage2,-0.00021786391968192653,0.0,-0.00038461538461542766,D001,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9357347523536635
0.9348627611634576,0.0,0.8776923076923077,,,True,stage2,-0.0008719911902059785,0.0,-0.0015384615384615996,D001,0.001,,,stage2_finetune_head,stage2_finetune_head,,5425,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9357347523536635
0.9276187088742663,0.0,0.8650082918739636,,,False,stage2,0.0,0.0,0.0,D003,0.0001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9276187088742663
0.9276187088742663,0.0,0.8650082918739636,,,False,stage2,0.0,0.0,0.0,D003,0.0003,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9276187088742663
0.927427961579509,0.0,0.8646766169154229,,,True,stage2,-0.00019074729475732077,0.0,-0.0003316749585406953,D003,0.001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9276187088742663
0.9276187088742663,0.0,0.8650082918739636,,,False,stage2,0.0,0.0,0.0,D003,0.0001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9276187088742663
0.9276187088742663,0.0,0.8650082918739636,,,False,stage2,0.0,0.0,0.0,D003,0.0003,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9276187088742663
0.9268553123331554,0.0,0.863681592039801,,,True,stage2,-0.0007633965411109056,0.0,-0.001326699834162559,D003,0.001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9276187088742663
0.9276187088742663,0.0,0.8650082918739636,,,False,stage2,0.0,0.0,0.0,D003,0.0001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9276187088742663
0.9270462633451957,0.0,0.8640132669983416,,,True,stage2,-0.0005724455290706532,0.0,-0.0009950248756219748,D003,0.0003,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9276187088742663
0.9262820512820512,0.0,0.8626865671641791,,,True,stage2,-0.0013366575922151291,0.0,-0.002321724709784423,D003,0.001,,,stage2_finetune_head,stage2_finetune_head,,6000,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9276187088742663
0.9273481160987921,0.0,0.8645378151260504,,,False,stage2,0.0,0.0,0.0,D004,0.0001,,,stage2_finetune_head,stage2_finetune_head,,5960,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9273481160987921
0.9273481160987921,0.0,0.8645378151260504,,,False,stage2,0.0,0.0,0.0,D004,0.0003,,,stage2_finetune_head,stage2_finetune_head,,5960,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9273481160987921
0.9273481160987921,0.0,0.8645378151260504,,,False,stage2,0.0,0.0,0.0,D004,0.001,,,stage2_finetune_head,stage2_finetune_head,,5960,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_head"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9273481160987921
